        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [?C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] 
25-02-18 3:02:59 PM,1582,2003.4,68,66,25,0,2,3630,78,16,0.825
25-02-18 3:02:59 PM,1607,2003.4,68,63,25,0,2,3630,78,16,0.843
25-02-18 3:03:00 PM,1594.5,2003.4,68,60,24,0,2,3630,78,16,0.831
25-02-18 3:03:01 PM,1544,2003.4,68,68,24,0,2,3630,78,16,0.812
25-02-18 3:03:02 PM,1632.5,2003.4,68,68,26,0,2,3630,78,16,0.85
25-02-18 3:03:03 PM,1556.5,2003.4,68,59,21,0,2,3630,78,16,0.812
25-02-18 3:03:04 PM,1632.5,2003.4,68,63,25,0,2,3631,79,16,0.85
25-02-18 3:03:05 PM,1657.5,2003.4,68,63,26,0,2,3630,79,1,0.875
25-02-18 3:03:06 PM,1531,2003.4,68,67,24,0,2,3630,83,16,0.831
25-02-18 3:03:07 PM,1480.5,2003.4,68,74,24,0,2,3630,84,1,0.781
25-02-18 3:03:08 PM,1493,2003.4,68,79,25,0,2,3630,85,16,0.825
25-02-18 3:03:09 PM,1480.5,2003.4,68,79,26,0,2,3630,85,16,0.781
25-02-18 3:03:10 PM,1493,2003.4,68,78,26,0,2,3630,84,16,0.781
25-02-18 3:03:11 PM,1468,2003.4,68,75,24,0,2,3630,84,16,0.775
25-02-18 3:03:12 PM,1468,2003.4,68,78,25,0,2,3630,84,1,0.775
25-02-18 3:03:13 PM,1455,2003.4,68,78,25,0,2,3630,84,16,0.762
25-02-18 3:03:14 PM,1531,2003.4,67,36,13,0,1,3638,87,16,0.8
25-02-18 3:03:15 PM,1468,2003.4,68,77,25,0,2,3640,83,16,0.775
25-02-18 3:03:16 PM,1493,2003.4,68,78,26,0,2,3640,83,16,0.781
25-02-18 3:03:17 PM,1493,2003.4,68,81,25,0,2,3640,84,16,0.781
25-02-18 3:03:18 PM,1480.5,2003.4,68,77,25,0,2,3640,84,1,0.781
25-02-18 3:03:19 PM,1518.5,2003.4,68,71,24,0,2,3640,84,16,0.793
25-02-18 3:03:20 PM,1430,2003.4,68,89,24,0,2,3640,89,1,0.743
25-02-18 3:03:21 PM,1404.5,2003.4,68,93,25,0,2,3640,84,1,0.743
25-02-18 3:03:22 PM,1518.5,2003.4,68,20,5,0,0,3640,84,16,0.793
25-02-18 3:03:23 PM,1657.5,2003.4,68,32,12,0,0,3219,85,16,0.875
25-02-18 3:03:24 PM,1657.5,2003.4,68,32,12,0,0,2705,64,16,0.875
25-02-18 3:03:25 PM,1430,2003.4,67,31,10,0,0,2705,64,16,0.75
25-02-18 3:03:26 PM,1430,2003.4,67,35,12,0,0,2705,64,16,0.75
25-02-18 3:03:27 PM,1430,2003.4,67,34,12,0,0,2705,64,16,0.75
25-02-18 3:03:28 PM,1430,2003.4,67,34,12,0,0,2705,64,16,0.75
25-02-18 3:03:29 PM,1430,2003.4,67,35,12,0,0,2705,64,16,0.75
25-02-18 3:03:30 PM,1430,2003.4,67,35,12,0,0,2705,64,16,0.75
25-02-18 3:03:31 PM,1430,2003.4,66,37,12,0,0,2714,66,16,0.75
25-02-18 3:03:32 PM,1430,2003.4,66,33,12,0,0,2714,66,16,0.75
25-02-18 3:03:33 PM,1430,2003.4,66,34,12,0,0,2714,66,16,0.75
25-02-18 3:03:34 PM,1430,2003.4,66,34,12,0,0,2714,66,16,0.75
25-02-18 3:03:35 PM,1430,2003.4,66,33,12,0,0,2714,66,16,0.75
25-02-18 3:03:36 PM,1430,2003.4,66,33,12,0,0,2714,66,16,0.75
25-02-18 3:03:37 PM,1265.5,2003.4,66,37,12,0,0,2714,66,16,0.693
25-02-18 3:03:39 PM,                  -   ,2003.4,65,37,12,0,0,2714,66,16,0.693
25-02-18 3:03:40 PM,1265.5,2003.4,65,37,12,0,0,2714,66,16,0.693
25-02-18 3:03:41 PM,1265.5,2003.4,65,38,12,0,0,2714,66,16,0.693
25-02-18 3:03:42 PM,1265.5,2003.4,65,39,12,0,0,2714,66,16,0.693
25-02-18 3:03:43 PM,1265.5,2003.4,65,40,12,0,0,2714,66,16,0.693
25-02-18 3:03:44 PM,1265.5,2003.4,65,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:45 PM,1265.5,2003.4,64,21,12,0,0,2714,65,16,0.693
25-02-18 3:03:46 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:47 PM,1265.5,2003.4,64,21,12,0,0,2714,65,16,0.693
25-02-18 3:03:48 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:49 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:50 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:51 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:52 PM,1265.5,2003.4,64,22,13,0,0,2714,65,16,0.693
25-02-18 3:03:53 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:54 PM,1265.5,2003.4,64,22,12,0,0,2714,65,16,0.693
25-02-18 3:03:55 PM,1265.5,2003.4,64,36,12,0,0,2714,65,16,0.693
25-02-18 3:03:56 PM,1265.5,2003.4,63,36,12,0,0,2714,65,16,0.693
25-02-18 3:03:57 PM,1265.5,2003.4,63,34,12,0,0,2714,65,16,0.693
25-02-18 3:03:58 PM,1265.5,2003.4,63,31,13,0,0,2714,65,16,0.693
25-02-18 3:03:59 PM,1265.5,2003.4,63,31,12,0,0,2714,65,16,0.693
25-02-18 3:04:00 PM,1265.5,2003.4,63,37,12,0,0,2714,65,16,0.693
25-02-18 3:04:01 PM,1265.5,2003.4,63,40,12,0,0,2714,65,16,0.693
25-02-18 3:04:02 PM,1265.5,2003.4,63,37,12,0,0,2714,65,16,0.693
25-02-18 3:04:03 PM,1265.5,2003.4,63,36,12,0,0,2714,65,16,0.693
25-02-18 3:04:04 PM,1265.5,2003.4,63,37,12,0,0,2714,65,16,0.693
25-02-18 3:04:05 PM,1265.5,2003.4,63,38,12,0,0,2714,65,16,0.693
25-02-18 3:04:06 PM,1265.5,2003.4,63,36,11,0,0,2714,65,16,0.693
25-02-18 3:04:07 PM,1265.5,2003.4,63,21,12,0,0,2714,65,16,0.693
25-02-18 3:04:08 PM,1265.5,2003.4,63,22,12,0,0,2714,65,16,0.693
25-02-18 3:04:09 PM,1265.5,2003.4,63,21,12,0,0,2714,65,16,0.693
25-02-18 3:04:10 PM,1265.5,2003.4,62,22,12,0,0,2714,65,16,0.693
25-02-18 3:04:11 PM,1265.5,2003.4,62,22,13,0,0,2714,65,16,0.693
25-02-18 3:04:12 PM,1265.5,2003.4,62,22,12,0,0,2714,65,16,0.693
25-02-18 3:04:13 PM,1265.5,2003.4,62,22,12,0,0,2585,45,16,0.693
25-02-18 3:04:14 PM,1265.5,2003.4,62,21,12,0,0,2523,40,16,0.693
25-02-18 3:04:15 PM,1265.5,2003.4,62,2,3,0,0,2195,32,16,0.693
25-02-18 3:04:16 PM,1303.5,2003.4,62,38,10,0,0,1826,48,16,0.7
25-02-18 3:04:17 PM,1303.5,2003.4,62,39,10,0,0,1826,48,16,0.7
25-02-18 3:04:18 PM,1417.5,2003.4,62,36,10,0,0,1831,53,16,0.75
25-02-18 3:04:19 PM,1569,2003.4,63,41,14,0,0,1836,54,16,0.825
25-02-18 3:04:20 PM,1670.5,2003.4,63,47,16,0,0,2110,57,0,0.875
25-02-18 3:04:21 PM,1670.5,2003.4,63,23,12,0,0,2127,64,0,0.875
25-02-18 3:04:22 PM,1670.5,2003.4,63,20,12,0,1,2394,87,0,0.875
25-02-18 3:04:23 PM,1670.5,2003.4,63,17,11,0,0,2399,89,0,0.875
25-02-18 3:04:24 PM,1670.5,2003.4,63,17,12,0,0,2405,89,0,0.875
25-02-18 3:04:25 PM,1075.5,2003.4,62,22,12,0,0,2410,90,16,0.631
25-02-18 3:04:26 PM,1075.5,2003.4,62,21,12,0,0,2410,90,16,0.631
25-02-18 3:04:27 PM,1075.5,2003.4,62,22,10,0,0,2410,90,16,0.625
25-02-18 3:04:28 PM,923.5,2003.4,62,27,12,0,0,2410,90,16,0.625
25-02-18 3:04:29 PM,923.5,2003.4,62,27,12,0,0,2410,90,16,0.625
25-02-18 3:04:30 PM,784.5,1901.2,62,32,13,0,0,2410,90,16,0.625
25-02-18 3:04:31 PM,784.5,1901.2,62,32,13,0,0,2410,90,16,0.625
25-02-18 3:04:32 PM,784.5,1901.2,62,33,13,0,0,2410,90,16,0.625
25-02-18 3:04:33 PM,784.5,1499.8,62,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:34 PM,784.5,1499.8,61,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:35 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:36 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:37 PM,784.5,1499.8,61,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:38 PM,784.5,1499.8,61,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:39 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:40 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:41 PM,784.5,1499.8,61,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:42 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:43 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:44 PM,784.5,1499.8,61,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:45 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:46 PM,784.5,1499.8,61,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:47 PM,784.5,1499.8,61,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:48 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:49 PM,784.5,1499.8,61,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:50 PM,784.5,1499.8,60,32,17,0,0,2410,90,16,0.625
25-02-18 3:04:51 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:52 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:53 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:54 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:55 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:56 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:57 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:04:58 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:04:59 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:05:00 PM,784.5,1499.8,60,32,17,0,0,2410,90,16,0.625
25-02-18 3:05:01 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:02 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:03 PM,784.5,1499.8,60,32,17,0,0,2410,90,16,0.625
25-02-18 3:05:04 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:05:05 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:06 PM,784.5,1499.8,60,30,16,0,0,2410,90,16,0.625
25-02-18 3:05:07 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:08 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:09 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:05:10 PM,784.5,1499.8,60,32,17,0,0,2410,90,16,0.625
25-02-18 3:05:11 PM,784.5,1499.8,60,31,16,0,0,2410,90,16,0.625
25-02-18 3:05:12 PM,784.5,1499.8,60,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:13 PM,784.5,1499.8,59,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:14 PM,784.5,1499.8,59,31,17,0,0,2410,90,16,0.625
25-02-18 3:05:15 PM,784.5,1499.8,59,32,17,0,0,2410,90,16,0.625
25-02-18 3:05:16 PM,784.5,1499.8,59,31,16,0,0,2410,90,16,0.625
25-02-18 3:05:17 PM,784.5,1499.8,59,29,15,0,0,2410,90,16,0.625
25-02-18 3:05:18 PM,784.5,1499.8,59,32,13,0,0,2410,90,16,0.625
25-02-18 3:05:19 PM,784.5,1499.8,59,32,13,0,0,2410,90,16,0.625
25-02-18 3:05:20 PM,1063,2003.4,59,62,13,0,0,2410,90,16,0.631
25-02-18 3:05:21 PM,1063,2003.4,59,24,10,0,0,2415,92,16,0.631
25-02-18 3:05:22 PM,1227.5,2003.4,59,40,13,0,0,2450,103,16,0.675
25-02-18 3:05:23 PM,1227.5,2003.4,59,40,13,0,0,2454,103,16,0.675
25-02-18 3:05:24 PM,1265.5,2003.4,60,39,13,0,0,2456,102,16,0.693
25-02-18 3:05:25 PM,1265.5,2003.4,60,40,12,0,0,2457,102,16,0.693
25-02-18 3:05:26 PM,1303.5,2003.4,60,40,13,0,0,2459,102,16,0.7
25-02-18 3:05:27 PM,1303.5,2003.4,60,37,13,0,0,2455,102,16,0.7
25-02-18 3:05:28 PM,1303.5,2003.4,60,20,6,0,0,2461,104,16,0.7
25-02-18 3:05:29 PM,1303.5,2003.4,60,36,12,0,0,2462,105,16,0.7
25-02-18 3:05:30 PM,1303.5,2003.4,60,38,12,0,0,2462,105,16,0.7
25-02-18 3:05:31 PM,1442.5,2003.4,60,35,12,0,0,2468,105,16,0.762
25-02-18 3:05:32 PM,1442.5,2003.4,60,36,12,0,0,2468,105,16,0.762
25-02-18 3:05:33 PM,1632.5,2003.4,61,49,13,0,0,2619,114,16,0.85
25-02-18 3:05:34 PM,1657.5,2003.4,61,48,13,0,0,2688,129,16,0.862
25-02-18 3:05:35 PM,1632.5,2003.4,61,48,13,0,0,2688,130,16,0.85
25-02-18 3:05:36 PM,1645,2003.4,62,52,14,0,3,2779,210,16,0.862
25-02-18 3:05:37 PM,1594.5,2003.4,62,48,12,0,2,2857,234,16,0.831
25-02-18 3:05:38 PM,1657.5,2003.4,62,48,13,0,0,2859,234,1,0.862
25-02-18 3:05:39 PM,1657.5,2003.4,62,48,13,0,1,2950,239,1,0.862
25-02-18 3:05:40 PM,1645,2003.4,62,48,13,0,1,3012,240,16,0.862
25-02-18 3:05:41 PM,1620,2003.4,62,47,13,0,0,3071,241,16,0.843
25-02-18 3:05:42 PM,1632.5,2003.4,62,16,10,0,0,3076,241,16,0.85
25-02-18 3:05:43 PM,1632.5,2003.4,62,17,10,0,0,3076,241,16,0.85
25-02-18 3:05:44 PM,1632.5,2003.4,62,18,10,0,0,3076,241,16,0.85
25-02-18 3:05:45 PM,1632.5,2003.4,62,18,10,0,0,3182,242,16,0.85
25-02-18 3:05:46 PM,1657.5,2003.4,62,52,15,0,4,3247,128,1,0.862
25-02-18 3:05:47 PM,1670.5,2003.4,63,49,14,0,4,3247,128,0,0.875
25-02-18 3:05:48 PM,1632.5,2003.4,63,54,15,0,5,3247,128,1,0.862
25-02-18 3:05:49 PM,1620,2003.4,63,60,17,0,5,3247,128,16,0.862
25-02-18 3:05:50 PM,1632.5,2003.4,63,65,15,0,4,3247,128,16,0.862
25-02-18 3:05:51 PM,1657.5,2003.4,63,57,16,0,5,3247,127,0,0.875
25-02-18 3:05:52 PM,1657.5,2003.4,63,53,15,0,4,3247,127,1,0.862
25-02-18 3:05:53 PM,1632.5,2003.4,63,50,14,0,4,3247,127,16,0.85
25-02-18 3:05:54 PM,1657.5,2003.4,63,50,15,0,4,3247,127,1,0.862
25-02-18 3:05:55 PM,1632.5,2003.4,64,60,17,0,5,3247,127,16,0.85
25-02-18 3:05:56 PM,1632.5,2003.4,64,68,19,0,6,3247,127,16,0.85
25-02-18 3:05:57 PM,1657.5,2003.4,64,57,17,0,4,3247,127,16,0.862
25-02-18 3:05:58 PM,1670.5,2003.4,64,44,13,0,4,3247,127,0,0.875
25-02-18 3:05:59 PM,1657.5,2003.4,64,44,13,0,4,3247,127,1,0.862
25-02-18 3:06:00 PM,1670.5,2003.4,64,46,13,0,4,3247,127,0,0.875
25-02-18 3:06:01 PM,1657.5,2003.4,64,60,17,0,5,3248,127,16,0.862
25-02-18 3:06:02 PM,1620,2003.4,64,70,19,0,6,3248,126,16,0.843
25-02-18 3:06:03 PM,1657.5,2003.4,64,56,17,0,4,3248,126,16,0.862
25-02-18 3:06:04 PM,1620,2003.4,64,30,12,0,2,3389,126,16,0.843
25-02-18 3:06:05 PM,1582,2003.4,65,57,21,0,4,3390,126,16,0.825
25-02-18 3:06:06 PM,1556.5,2003.4,64,61,22,0,4,3390,126,16,0.812
25-02-18 3:06:07 PM,1657.5,2003.4,65,56,21,0,4,3390,126,1,0.862
25-02-18 3:06:08 PM,1670.5,2003.4,64,51,20,0,3,3390,127,0,0.875
25-02-18 3:06:09 PM,1493,2003.4,65,90,25,0,4,3391,128,16,0.781
25-02-18 3:06:10 PM,1468,2003.4,65,81,21,0,4,3389,133,16,0.775
25-02-18 3:06:11 PM,1493,2003.4,65,77,19,0,4,3389,128,16,0.781
25-02-18 3:06:12 PM,1518.5,2003.4,65,71,16,0,4,3389,128,16,0.793
25-02-18 3:06:13 PM,1632.5,2003.4,65,67,16,0,3,3389,128,16,0.85
25-02-18 3:06:14 PM,1594.5,2003.4,65,76,18,0,4,3389,128,16,0.831
25-02-18 3:06:15 PM,1493,2003.4,65,79,18,0,4,3389,128,16,0.781
25-02-18 3:06:16 PM,1645,2003.4,65,5,3,0,0,3391,130,16,0.862
25-02-18 3:06:17 PM,1645,2003.4,64,16,6,0,0,3439,146,16,0.862
25-02-18 3:06:18 PM,1645,2003.4,64,16,6,0,0,3535,178,16,0.862
25-02-18 3:06:19 PM,1025,2003.4,64,27,7,0,0,3585,179,16,0.625
25-02-18 3:06:20 PM,1025,2003.4,63,29,7,0,0,3650,183,16,0.625
25-02-18 3:06:21 PM,1025,2003.4,63,30,7,0,0,3745,183,16,0.625
25-02-18 3:06:22 PM,873,1901.2,63,34,7,0,0,3798,183,16,0.625
25-02-18 3:06:23 PM,873,1901.2,63,36,7,0,1,3869,183,16,0.625
25-02-18 3:06:24 PM,873,1901.2,63,33,7,0,0,3901,183,16,0.625
25-02-18 3:06:25 PM,873,1901.2,63,33,7,0,0,3901,183,16,0.625
25-02-18 3:06:26 PM,873,1901.2,63,32,7,0,0,3901,183,16,0.625
25-02-18 3:06:27 PM,784.5,1499.8,63,35,9,0,0,3901,183,16,0.625
25-02-18 3:06:28 PM,784.5,1499.8,62,36,9,0,0,3901,183,16,0.625
25-02-18 3:06:29 PM,784.5,1499.8,62,36,9,0,0,3901,183,16,0.625
25-02-18 3:06:30 PM,1063,2003.4,62,26,7,0,0,3901,183,16,0.631
25-02-18 3:06:31 PM,1063,2003.4,62,24,7,0,0,3901,183,16,0.631
25-02-18 3:06:32 PM,1063,2003.4,62,25,7,0,0,3901,183,16,0.631
25-02-18 3:06:33 PM,1063,2003.4,62,24,6,0,0,3901,183,16,0.631
25-02-18 3:06:34 PM,1063,2003.4,62,23,6,0,0,3901,183,16,0.631
25-02-18 3:06:35 PM,1063,2003.4,62,25,7,0,0,3933,187,16,0.631
25-02-18 3:06:36 PM,1303.5,2003.4,63,82,22,0,3,3783,136,16,0.7
25-02-18 3:06:37 PM,1354,2003.4,63,92,29,0,5,3781,132,16,0.725
25-02-18 3:06:38 PM,1354,2003.4,64,87,26,0,4,3781,136,1,0.725
25-02-18 3:06:39 PM,1379.5,2003.4,64,89,27,0,5,3781,132,16,0.731
25-02-18 3:06:40 PM,1379.5,2003.4,64,81,23,0,4,3781,136,1,0.731
25-02-18 3:06:41 PM,1354,2003.4,64,91,27,0,5,3781,136,16,0.725
25-02-18 3:06:42 PM,1379.5,2003.4,64,87,26,0,5,3781,136,16,0.731
25-02-18 3:06:43 PM,1366.5,2003.4,64,93,29,0,5,3781,136,16,0.731
25-02-18 3:06:44 PM,1366.5,2003.4,64,94,28,0,5,3781,136,16,0.731
25-02-18 3:06:45 PM,1379.5,2003.4,65,94,28,0,5,3781,136,16,0.731
25-02-18 3:06:46 PM,1392,2003.4,65,92,28,0,5,3781,136,1,0.731
25-02-18 3:06:47 PM,1379.5,2003.4,65,89,26,0,5,3781,136,16,0.731
25-02-18 3:06:48 PM,1417.5,2003.4,65,86,25,0,4,3781,136,1,0.731
25-02-18 3:06:49 PM,1379.5,2003.4,65,90,26,0,4,3781,132,16,0.731
25-02-18 3:06:50 PM,1354,2003.4,65,79,22,0,4,3781,132,16,0.725
25-02-18 3:06:51 PM,1354,2003.4,65,95,30,0,6,3781,136,1,0.725
25-02-18 3:06:52 PM,1366.5,2003.4,65,91,28,0,5,3781,136,16,0.731
25-02-18 3:06:53 PM,1366.5,2003.4,65,95,31,0,6,3781,136,16,0.731
25-02-18 3:06:54 PM,1392,2003.4,66,94,31,0,6,3781,136,16,0.743
25-02-18 3:06:55 PM,1354,2003.4,66,90,28,0,5,3781,136,16,0.725
25-02-18 3:06:56 PM,1506,2003.4,66,83,29,0,4,3781,136,16,0.793
25-02-18 3:06:57 PM,1379.5,2003.4,66,92,29,0,5,3781,136,16,0.731
25-02-18 3:06:58 PM,1366.5,2003.4,66,91,28,0,5,3781,136,16,0.731
25-02-18 3:06:59 PM,1328.5,2003.4,66,91,28,0,5,3781,132,1,0.743
25-02-18 3:07:00 PM,1341.5,2003.4,66,92,29,0,6,3781,136,16,0.725
25-02-18 3:07:01 PM,1354,2003.4,66,82,23,0,4,3781,132,16,0.725
25-02-18 3:07:02 PM,1341.5,2003.4,66,92,28,0,5,3781,136,16,0.725
25-02-18 3:07:03 PM,1354,2003.4,66,83,24,0,5,3781,132,16,0.725
25-02-18 3:07:04 PM,1354,2003.4,66,93,27,0,5,3781,132,16,0.725
25-02-18 3:07:05 PM,1379.5,2003.4,66,93,28,0,5,3781,136,16,0.731
25-02-18 3:07:06 PM,1341.5,2003.4,66,83,24,0,5,3781,132,16,0.725
25-02-18 3:07:07 PM,1379.5,2003.4,66,88,25,0,5,3781,136,1,0.731
25-02-18 3:07:08 PM,1379.5,2003.4,67,92,28,0,5,3781,132,16,0.731
25-02-18 3:07:09 PM,1354,2003.4,67,95,29,0,6,3781,136,16,0.725
25-02-18 3:07:10 PM,1354,2003.4,67,91,27,0,5,3781,136,16,0.725
25-02-18 3:07:11 PM,1354,2003.4,67,84,24,0,4,3781,136,16,0.725
25-02-18 3:07:12 PM,1379.5,2003.4,67,87,25,0,5,3781,132,16,0.731
25-02-18 3:07:13 PM,1354,2003.4,67,94,29,0,5,3781,136,16,0.725
25-02-18 3:07:14 PM,1354,2003.4,67,85,24,0,5,3781,132,16,0.725
25-02-18 3:07:15 PM,1366.5,2003.4,67,95,30,0,6,3781,136,16,0.731
25-02-18 3:07:16 PM,1404.5,2003.4,67,91,28,0,5,3781,132,16,0.743
25-02-18 3:07:17 PM,1379.5,2003.4,67,90,28,0,5,3781,95,16,0.731
25-02-18 3:07:18 PM,1379.5,2003.4,67,86,27,0,5,3781,95,16,0.731
25-02-18 3:07:19 PM,1328.5,2003.4,67,83,29,0,4,3891,99,16,0.712
25-02-18 3:07:20 PM,1379.5,2003.4,67,89,35,0,4,3890,99,1,0.731
25-02-18 3:07:21 PM,1430,2003.4,67,88,35,0,4,3890,99,16,0.75
25-02-18 3:07:22 PM,1328.5,2003.4,67,83,31,0,5,3890,99,16,0.712
25-02-18 3:07:23 PM,1468,2003.4,67,81,29,0,4,3890,99,16,0.775
25-02-18 3:07:24 PM,1468,2003.4,67,77,30,0,4,3890,95,1,0.775
25-02-18 3:07:25 PM,1366.5,2003.4,67,96,36,0,4,3890,99,1,0.731
25-02-18 3:07:26 PM,1328.5,2003.4,67,94,33,0,4,3890,99,16,0.712
25-02-18 3:07:27 PM,1366.5,2003.4,68,93,34,0,4,3890,99,16,0.731
25-02-18 3:07:28 PM,1328.5,2003.4,68,95,36,0,4,3890,99,16,0.743
25-02-18 3:07:29 PM,1328.5,2003.4,68,95,35,0,4,3890,99,1,0.731
25-02-18 3:07:30 PM,1379.5,2003.4,68,92,35,0,4,3890,99,16,0.762
25-02-18 3:07:31 PM,1328.5,2003.4,68,90,33,0,5,3890,99,1,0.712
25-02-18 3:07:32 PM,1455,2003.4,68,80,32,0,4,3890,95,1,0.762
25-02-18 3:07:33 PM,1366.5,2003.4,68,91,34,0,5,3890,99,16,0.731
25-02-18 3:07:34 PM,1404.5,2003.4,68,91,35,0,5,3890,95,16,0.731
25-02-18 3:07:35 PM,1404.5,2003.4,68,86,32,0,4,3890,95,16,0.743
25-02-18 3:07:36 PM,1328.5,2003.4,68,88,32,0,4,3890,95,16,0.712
25-02-18 3:07:37 PM,1430,2003.4,68,76,29,0,4,3890,96,16,0.75
25-02-18 3:07:38 PM,1455,2003.4,68,74,29,0,4,3890,96,16,0.762
25-02-18 3:07:39 PM,1316,2003.4,68,88,31,0,4,3890,99,16,0.712
25-02-18 3:07:40 PM,1354,2003.4,68,95,35,0,4,3890,99,16,0.725
25-02-18 3:07:41 PM,1316,2003.4,68,94,33,0,4,3890,99,16,0.712
25-02-18 3:07:42 PM,1328.5,2003.4,68,97,35,0,4,3890,99,16,0.712
25-02-18 3:07:43 PM,1328.5,2003.4,68,92,33,0,4,3890,99,16,0.712
25-02-18 3:07:44 PM,1354,2003.4,68,88,32,0,4,3890,99,16,0.725
25-02-18 3:07:45 PM,1366.5,2003.4,68,94,35,0,4,3890,99,1,0.712
25-02-18 3:07:46 PM,1328.5,2003.4,68,93,33,0,5,3890,99,16,0.712
25-02-18 3:07:47 PM,1354,2003.4,68,93,38,0,5,3890,100,16,0.725
25-02-18 3:07:48 PM,1379.5,2003.4,68,91,37,0,5,3890,100,16,0.731
25-02-18 3:07:49 PM,1569,2003.4,68,44,20,0,2,3891,95,16,0.825
25-02-18 3:07:50 PM,1455,2003.4,68,46,19,0,3,3891,95,16,0.762
25-02-18 3:07:51 PM,1379.5,2003.4,68,65,25,0,4,3891,95,16,0.731
25-02-18 3:07:52 PM,1303.5,2003.4,68,91,34,0,5,3891,99,16,0.7
25-02-18 3:07:53 PM,1392,2003.4,68,77,30,0,4,3891,99,16,0.743
25-02-18 3:07:54 PM,1366.5,2003.4,68,73,27,0,4,3891,99,16,0.731
25-02-18 3:07:55 PM,1392,2003.4,68,86,31,0,3,3891,99,16,0.743
25-02-18 3:07:56 PM,1506,2003.4,68,77,30,0,3,3891,99,16,0.793
25-02-18 3:07:57 PM,1379.5,2003.4,68,93,32,0,4,3891,99,1,0.712
25-02-18 3:07:58 PM,1316,2003.4,68,92,30,0,4,3891,99,16,0.712
25-02-18 3:07:59 PM,1303.5,2003.4,68,94,34,0,4,3891,99,1,0.725
25-02-18 3:08:00 PM,1354,2003.4,69,87,33,0,4,3891,99,16,0.731
25-02-18 3:08:01 PM,1328.5,2003.4,68,80,26,0,4,3891,99,16,0.731
25-02-18 3:08:02 PM,1328.5,2003.4,68,76,26,0,4,3891,99,16,0.775
25-02-18 3:08:03 PM,1430,2003.4,69,83,30,0,4,3891,95,16,0.75
25-02-18 3:08:04 PM,1404.5,2003.4,68,72,27,0,4,3891,95,16,0.743
